id,source,source_url,external_id,first_seen_at,last_seen_at,observed_at,title,address,project_slug,project_name,property_type,purpose,price_total_vnd,price_per_m2_vnd,rent_monthly_vnd,area_m2,bedrooms,bathrooms,floor_number,total_floors,subdivision,tower,view,furniture,legal_status,is_verified,quality_flags_json,dedupe_key
6868,onehousing,https://onehousing.vn/bds/shophouse-huong-view-noi-khu-sao-bien-vinhomes-ocean-park-2-the-empire.ORLUW2,47b8ea8d-993b-4222-8a16-3c021423a55c,2026-06-14T04:45:56.132972+00:00,2025-12-01T07:26:05+00:00,2026-06-14T04:45:56.132972+00:00,Shophouse - hướng/view Nội khu - Sao Biển - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,shophouse,sale,13130000000.0,135000000.0,,97.5,4.0,4.0,,,Sao Biển,Sao Biển 7,internal,,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:47b8ea8d-993b-4222-8a16-3c021423a55c
6869,onehousing,https://onehousing.vn/bds/shophouse-huong-view-duong-san-ho-7-san-ho-vinhomes-ocean-park-2-the-empire.4VOGYC,da6f100e-2a5e-4270-9eb5-c07d7b589fc6,2026-06-14T04:45:56.132972+00:00,2025-12-11T10:12:16+00:00,2026-06-14T04:45:56.132972+00:00,Shophouse - hướng/view Đường San Hô 7 - San Hô - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,shophouse,sale,20200000000.0,224000000.0,,90.0,4.0,4.0,,,San Hô,San Hô 7,,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:da6f100e-2a5e-4270-9eb5-c07d7b589fc6
6870,onehousing,https://onehousing.vn/bds/nha-lien-ke-huong-view-khu-tmdv-co-xanh-vinhomes-ocean-park-2-the-empire.PQT2U2,999de0b3-fedb-4d08-90eb-504f691716d0,2026-06-14T04:45:56.132972+00:00,2025-11-24T07:52:59+00:00,2026-06-14T04:45:56.132972+00:00,Nhà liền kề - hướng/view Khu TMDV - Cọ Xanh - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,15300000000.0,219000000.0,,70.0,4.0,3.0,,,Cọ Xanh,Cọ xanh 14,,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:999de0b3-fedb-4d08-90eb-504f691716d0
6871,onehousing,https://onehousing.vn/bds/biet-thu-huong-view-noi-khu-co-xanh-vinhomes-ocean-park-2-the-empire.KFW2YT,5b04b38a-09ed-4459-9fad-799604698238,2026-06-14T04:45:56.132972+00:00,2026-01-06T04:04:13+00:00,2026-06-14T04:45:56.132972+00:00,Biệt thự - hướng/view Nội khu - Cọ Xanh - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,villa,sale,30600000000.0,189000000.0,,162.0,1.0,1.0,,,Cọ Xanh,Cọ xanh 6,internal,,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:5b04b38a-09ed-4459-9fad-799604698238
6872,onehousing,https://onehousing.vn/bds/shophouse-huong-view-khu-tmdv-sao-bien-vinhomes-ocean-park-2-the-empire.EV1ORX,f264e94e-0c29-44e7-8302-e90f2eb13abc,2026-06-14T04:45:56.132972+00:00,2025-12-12T03:31:51+00:00,2026-06-14T04:45:56.132972+00:00,Shophouse - hướng/view Khu TMDV - Sao Biển - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,shophouse,sale,9696000000.0,101000000.0,,96.0,4.0,4.0,,,Sao Biển,Sao Biển,,,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:f264e94e-0c29-44e7-8302-e90f2eb13abc
6873,onehousing,https://onehousing.vn/bds/biet-thu-huong-view-duong-hai-au-6-hai-au-vinhomes-ocean-park-2-the-empire.RMI2BR,b41079bb-7824-40fd-a607-0a626c3b20b4,2026-06-14T04:45:56.132972+00:00,2025-12-01T03:56:30+00:00,2026-06-14T04:45:56.132972+00:00,Biệt thự - hướng/view Đường Hải Âu 6 - Hải Âu - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,villa,sale,27270000000.0,168000000.0,,162.0,0.0,4.0,,,Hải Âu,Hải Âu 6,,,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:b41079bb-7824-40fd-a607-0a626c3b20b4
6874,onehousing,https://onehousing.vn/bds/nha-lien-ke-huong-view-noi-khu-co-xanh-vinhomes-ocean-park-2-the-empire.UBJE23,b7a760b9-4989-4527-b53a-abb174a93e85,2026-06-14T04:45:56.132972+00:00,2026-01-06T04:04:13+00:00,2026-06-14T04:45:56.132972+00:00,Nhà liền kề - hướng/view Nội khu - Cọ Xanh - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,9180000000.0,143000000.0,,64.0,4.0,3.0,,,Cọ Xanh,Cọ xanh 17,internal,,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:b7a760b9-4989-4527-b53a-abb174a93e85
6875,onehousing,https://onehousing.vn/bds/shophouse-huong-view-noi-khu-kinh-do-anh-sang-vinhomes-ocean-park-2-the-empire.DJOBQ4,78297b22-e93e-487c-898f-0c120f029cde,2026-06-14T04:45:56.132972+00:00,2026-01-06T04:00:56+00:00,2026-06-14T04:45:56.132972+00:00,Shophouse - hướng/view Nội khu - Kinh Đô Ánh Sáng - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,shophouse,sale,13635000000.0,162000000.0,,84.0,5.0,5.0,,,Kinh Đô Ánh Sáng,Kinh Đô 5,internal,,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:78297b22-e93e-487c-898f-0c120f029cde
6876,onehousing,https://onehousing.vn/bds/nha-lien-ke-huong-view-duong-san-ho-9-san-ho-vinhomes-ocean-park-2-the-empire.CKATZY,20cddaea-c5e0-45ae-a7fe-09bb66a2f9de,2026-06-14T04:45:56.132972+00:00,2026-01-09T09:33:58+00:00,2026-06-14T04:45:56.132972+00:00,Nhà liền kề - hướng/view Đường San Hô 9 - San Hô - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,townhouse,sale,15958000000.0,166000000.0,,96.0,2.0,2.0,,,San Hô,San Hô 9,,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:20cddaea-c5e0-45ae-a7fe-09bb66a2f9de
6877,onehousing,https://onehousing.vn/bds/shophouse-huong-view-duong-san-ho-19-san-ho-vinhomes-ocean-park-2-the-empire.VAJVHT,ea52d461-727b-4e8a-b97a-3fed51680e68,2026-06-14T04:45:56.132972+00:00,2025-12-11T10:09:20+00:00,2026-06-14T04:45:56.132972+00:00,Shophouse - hướng/view Đường San Hô 19 - San Hô - Vinhomes Ocean Park 2 - The Empire,"X. Long Hưng, H. Văn Giang, T. Hưng Yên",vinhomes-ocean-park-2,Vinhomes Ocean Park 2,shophouse,sale,18180000000.0,227000000.0,,80.0,2.0,4.0,,,San Hô,San Hô 19,,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:ea52d461-727b-4e8a-b97a-3fed51680e68
6843,onehousing,https://onehousing.vn/bds/can-2pn-toa-sa5-the-sakura-vinhomes-smart-city.V5XOID,acaade9c-8bca-49cb-9825-58414acba779,2026-06-14T04:45:56.098261+00:00,2025-10-15T01:31:18+00:00,2026-06-14T04:45:56.098261+00:00,Căn 2PN - tòa SA5 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,5560000000.0,91000000.0,,61.4,2.0,2.0,2.0,,The Sakura,SA5,,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:acaade9c-8bca-49cb-9825-58414acba779
6844,onehousing,https://onehousing.vn/bds/can-3pn-toa-sa1-the-sakura-vinhomes-smart-city.E7CIYR,37ca6703-7616-412d-a7f3-6389e6cd304a,2026-06-14T04:45:56.098261+00:00,2025-11-07T09:04:17+00:00,2026-06-14T04:45:56.098261+00:00,Căn 3PN - tòa SA1 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,7272000000.0,89000000.0,,82.0,3.0,2.0,2.0,,The Sakura,SA1,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:37ca6703-7616-412d-a7f3-6389e6cd304a
6845,onehousing,https://onehousing.vn/bds/can-2pn-toa-gs1-the-miami-vinhomes-smart-city.7MZWLA,e942aa76-e418-4f3b-9c82-03e11dd2bffe,2026-06-14T04:45:56.098261+00:00,2025-09-17T08:32:26+00:00,2026-06-14T04:45:56.098261+00:00,Căn 2PN - tòa GS1 - The Miami - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3939000000.0,72000000.0,,54.6,2.0,2.0,25.0,,The Miami,GS1,,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:e942aa76-e418-4f3b-9c82-03e11dd2bffe
6846,onehousing,https://onehousing.vn/bds/can-3pn-toa-sa1-the-sakura-vinhomes-smart-city.RLZITT,85a1d5e6-ffc5-40ad-994c-50f3dee4935b,2026-06-14T04:45:56.098261+00:00,2025-11-17T10:03:15+00:00,2026-06-14T04:45:56.098261+00:00,Căn 3PN - tòa SA1 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,8080000000.0,98000000.0,,82.7,3.0,2.0,28.0,,The Sakura,SA1,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:85a1d5e6-ffc5-40ad-994c-50f3dee4935b
6847,onehousing,https://onehousing.vn/bds/can-1pn-toa-s1-03-the-sapphire-vinhomes-smart-city.K9ZZFF,ebde7b77-40dc-4746-afd5-b8fee3952046,2026-06-14T04:45:56.098261+00:00,2025-08-23T03:57:16+00:00,2026-06-14T04:45:56.098261+00:00,Căn 1PN+ - tòa S1.03 - The Sapphire - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3390000000.0,79000000.0,,42.8,1.0,1.0,28.0,,The Sapphire,S1.03,,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:ebde7b77-40dc-4746-afd5-b8fee3952046
6848,onehousing,https://onehousing.vn/bds/can-3pn-toa-sa5-the-sakura-vinhomes-smart-city.3QMELR,3d24511c-a8c5-45ee-bc02-07cf0af0c12b,2026-06-14T04:45:56.098261+00:00,2025-11-29T04:08:40+00:00,2026-06-14T04:45:56.098261+00:00,Căn 3PN - tòa SA5 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,8385000000.0,89000000.0,,94.1,3.0,2.0,2.0,,The Sakura,SA5,,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:3d24511c-a8c5-45ee-bc02-07cf0af0c12b
6849,onehousing,https://onehousing.vn/bds/can-3pn-toa-sa2-the-sakura-vinhomes-smart-city.B2H0PR,13dd24a8-ef83-4826-a135-d2499a152386,2026-06-14T04:45:56.098261+00:00,2026-01-09T09:33:25+00:00,2026-06-14T04:45:56.098261+00:00,Căn 3PN - tòa SA2 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,7575000000.0,96000000.0,,78.5,3.0,2.0,6.0,,The Sakura,SA2,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:13dd24a8-ef83-4826-a135-d2499a152386
6850,onehousing,https://onehousing.vn/bds/can-2pn-toa-gs5-the-miami-vinhomes-smart-city.WJJLQX,f8acb201-e56c-4280-ad33-0c1612277344,2026-06-14T04:45:56.098261+00:00,2025-10-24T08:05:04+00:00,2026-06-14T04:45:56.098261+00:00,Căn 2PN - tòa GS5 - The Miami - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6320000000.0,101000000.0,,62.5,2.0,2.0,5.0,,The Miami,GS5,,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:f8acb201-e56c-4280-ad33-0c1612277344
6851,onehousing,https://onehousing.vn/bds/can-3pn-toa-tc1-the-canopy-residences-vinhomes-smart-city.6YJXKR,a1a70c36-c5d9-4336-a160-02e7471db1e7,2026-06-14T04:45:56.098261+00:00,2025-11-17T10:23:09+00:00,2026-06-14T04:45:56.098261+00:00,Căn 3PN - tòa TC1 - The Canopy Residences - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,8820000000.0,111000000.0,,79.7,3.0,2.0,4.0,,The Canopy Residences,TC1,,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:a1a70c36-c5d9-4336-a160-02e7471db1e7
6852,onehousing,https://onehousing.vn/bds/can-2pn-toa-sa1-the-sakura-vinhomes-smart-city.VC0NZB,15a1e647-be2b-4acf-bd8a-68649160fe51,2026-06-14T04:45:56.098261+00:00,2025-10-24T05:04:33+00:00,2026-06-14T04:45:56.098261+00:00,Căn 2PN - tòa SA1 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,4848000000.0,89000000.0,,54.6,2.0,2.0,35.0,,The Sakura,SA1,,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:15a1e647-be2b-4acf-bd8a-68649160fe51
6853,onehousing,https://onehousing.vn/bds/can-studio-toa-sa2-the-sakura-vinhomes-smart-city.EYK5M7,aded8e1e-b913-40f3-8081-941a1b5ae4a1,2026-06-14T04:45:56.098261+00:00,2025-10-24T05:07:28+00:00,2026-06-14T04:45:56.098261+00:00,Căn Studio - tòa SA2 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3030000000.0,101000000.0,,30.1,1.0,1.0,2.0,,The Sakura,SA2,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:aded8e1e-b913-40f3-8081-941a1b5ae4a1
6854,onehousing,https://onehousing.vn/bds/can-1pn-toa-sa5-the-sakura-vinhomes-smart-city.AGTQLQ,9cd0c3cc-22fb-4efc-9c0f-c1b9bb5ce216,2026-06-14T04:45:56.098261+00:00,2026-01-09T09:33:42+00:00,2026-06-14T04:45:56.098261+00:00,Căn 1PN+ - tòa SA5 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,4250000000.0,90000000.0,,47.4,1.0,1.0,24.0,,The Sakura,SA5,,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:9cd0c3cc-22fb-4efc-9c0f-c1b9bb5ce216
6855,onehousing,https://onehousing.vn/bds/can-1pn-toa-sa3-the-sakura-vinhomes-smart-city.21SBGD,1d550c79-a71a-446b-9e50-8ced74d4005f,2026-06-14T04:45:56.098261+00:00,2024-09-28T01:37:18+00:00,2026-06-14T04:45:56.098261+00:00,Căn 1PN - tòa SA3 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3030000000.0,90000000.0,,33.8,1.0,1.0,36.0,,The Sakura,SA3,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:1d550c79-a71a-446b-9e50-8ced74d4005f
6856,onehousing,https://onehousing.vn/bds/can-3pn-toa-sa5-the-sakura-vinhomes-smart-city.5NVIVW,e196cc27-cd26-45c4-99d7-98c37853ac9e,2026-06-14T04:45:56.098261+00:00,2026-01-09T09:32:35+00:00,2026-06-14T04:45:56.098261+00:00,Căn 3PN - tòa SA5 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,12110000000.0,128000000.0,,94.9,3.0,2.0,19.0,,The Sakura,SA5,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:e196cc27-cd26-45c4-99d7-98c37853ac9e
6857,onehousing,https://onehousing.vn/bds/can-3pn-toa-s3-03-the-sapphire-vinhomes-smart-city.FGIPLR,11c8e6b8-b04c-4dd9-bc1b-ddb97a525e37,2026-06-14T04:45:56.098261+00:00,2026-01-09T09:30:51+00:00,2026-06-14T04:45:56.098261+00:00,Căn 3PN - tòa S3.03 - The Sapphire - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,8080000000.0,86000000.0,,94.5,3.0,2.0,23.0,,The Sapphire,S3.03,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:11c8e6b8-b04c-4dd9-bc1b-ddb97a525e37
6823,onehousing,https://onehousing.vn/bds/can-studio-toa-tc2-the-canopy-residences-vinhomes-smart-city.KOUAJK,8bcad949-8413-40ad-af9d-6899102e75d9,2026-06-14T04:45:56.068302+00:00,2025-08-27T04:26:37+00:00,2026-06-14T04:45:56.068302+00:00,Căn Studio - tòa TC2 - The Canopy Residences - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,2576000000.0,101000000.0,,25.4,0.0,1.0,38.0,,The Canopy Residences,TC2,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:8bcad949-8413-40ad-af9d-6899102e75d9
6824,onehousing,https://onehousing.vn/bds/can-studio-toa-tc1-the-canopy-residences-vinhomes-smart-city.FC3XTM,99f86c7f-b7e4-4c6e-bb34-7ed79d22d541,2026-06-14T04:45:56.068302+00:00,2025-10-24T05:18:45+00:00,2026-06-14T04:45:56.068302+00:00,Căn Studio - tòa TC1 - The Canopy Residences - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,2975000000.0,103000000.0,,28.8,0.0,1.0,19.0,,The Canopy Residences,TC1,,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:99f86c7f-b7e4-4c6e-bb34-7ed79d22d541
6825,onehousing,https://onehousing.vn/bds/can-studio-toa-sa1-the-sakura-vinhomes-smart-city.AL5WI4,a38602d0-9eea-49dc-a957-2b06c183caed,2026-06-14T04:45:56.068302+00:00,2025-10-24T05:08:48+00:00,2026-06-14T04:45:56.068302+00:00,Căn Studio - tòa SA1 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3110000000.0,92000000.0,,33.9,0.0,1.0,5.0,,The Sakura,SA1,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:a38602d0-9eea-49dc-a957-2b06c183caed
6826,onehousing,https://onehousing.vn/bds/can-studio-toa-sa3-the-sakura-vinhomes-smart-city.VJZP8M,6ff4bb5c-96f9-4d08-8ebc-a142ac3215ec,2026-06-14T04:45:56.068302+00:00,2025-08-23T02:05:51+00:00,2026-06-14T04:45:56.068302+00:00,Căn Studio - tòa SA3 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,2525000000.0,99000000.0,,25.4,0.0,1.0,9.0,,The Sakura,SA3,,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:6ff4bb5c-96f9-4d08-8ebc-a142ac3215ec
6827,onehousing,https://onehousing.vn/bds/can-1pn-toa-tc1-the-canopy-residences-vinhomes-smart-city.JA6RFU,83ac81be-260d-4fb3-a5be-1a00dadc0de1,2026-06-14T04:45:56.068302+00:00,2025-09-16T10:02:55+00:00,2026-06-14T04:45:56.068302+00:00,Căn 1PN - tòa TC1 - The Canopy Residences - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,4079000000.0,96000000.0,,42.7,1.0,1.0,16.0,,The Canopy Residences,TC1,,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:83ac81be-260d-4fb3-a5be-1a00dadc0de1
6828,onehousing,https://onehousing.vn/bds/can-1pn-toa-gs3-the-miami-vinhomes-smart-city.RVCMYP,af7108d4-8a39-40d2-a872-3d677c5e7164,2026-06-14T04:45:56.068302+00:00,2025-10-24T10:16:31+00:00,2026-06-14T04:45:56.068302+00:00,Căn 1PN+ - tòa GS3 - The Miami - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3858000000.0,90000000.0,,42.9,1.0,1.0,33.0,,The Miami,GS3,,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:af7108d4-8a39-40d2-a872-3d677c5e7164
6829,onehousing,https://onehousing.vn/bds/can-1pn-toa-tc3-the-canopy-residences-vinhomes-smart-city.SVVWN3,221f21f3-71e4-49d4-b0a0-daed914f1677,2026-06-14T04:45:56.068302+00:00,2025-08-21T04:27:25+00:00,2026-06-14T04:45:56.068302+00:00,Căn 1PN - tòa TC3 - The Canopy Residences - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,4040000000.0,87000000.0,,46.2,1.0,1.0,12.0,,The Canopy Residences,TC3,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:221f21f3-71e4-49d4-b0a0-daed914f1677
6830,onehousing,https://onehousing.vn/bds/can-3pn-toa-sa1-the-sakura-vinhomes-smart-city.OZG7PQ,d778a73f-b941-4bac-a250-3ef9525f5e80,2026-06-14T04:45:56.068302+00:00,2025-09-16T10:03:07+00:00,2026-06-14T04:45:56.068302+00:00,Căn 3PN - tòa SA1 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6767000000.0,90000000.0,,75.5,3.0,2.0,22.0,,The Sakura,SA1,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:d778a73f-b941-4bac-a250-3ef9525f5e80
6831,onehousing,https://onehousing.vn/bds/can-2pn-toa-gs5-the-miami-vinhomes-smart-city.X3HISD,a93e2887-229c-4742-8674-ba7795715837,2026-06-14T04:45:56.068302+00:00,2025-09-16T10:01:35+00:00,2026-06-14T04:45:56.068302+00:00,Căn 2PN - tòa GS5 - The Miami - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,5555000000.0,87000000.0,,63.5,2.0,2.0,12.0,,The Miami,GS5,internal,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:a93e2887-229c-4742-8674-ba7795715837
6832,onehousing,https://onehousing.vn/bds/can-2pn-toa-gs6-the-miami-vinhomes-smart-city.5TOFH2,c83ec286-7473-44f2-b1d4-99b08a6a4aee,2026-06-14T04:45:56.068302+00:00,2025-11-17T09:53:57+00:00,2026-06-14T04:45:56.068302+00:00,Căn 2PN - tòa GS6 - The Miami - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,6262000000.0,88000000.0,,71.0,2.0,2.0,26.0,,The Miami,GS6,,basic,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:c83ec286-7473-44f2-b1d4-99b08a6a4aee
6833,onehousing,https://onehousing.vn/bds/can-1pn-toa-s4-01-the-sapphire-vinhomes-smart-city.5PCEQB,859b0b76-66c2-4a2b-9aa2-959cc56fe108,2026-06-14T04:45:56.068302+00:00,2025-08-19T10:38:53+00:00,2026-06-14T04:45:56.068302+00:00,Căn 1PN+ - tòa S4.01 - The Sapphire - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3676000000.0,86000000.0,,42.8,1.0,1.0,29.0,,The Sapphire,S4.01,,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:859b0b76-66c2-4a2b-9aa2-959cc56fe108
6834,onehousing,https://onehousing.vn/bds/can-studio-toa-sa2-the-sakura-vinhomes-smart-city.VLYAPJ,61ec209d-a7b8-4c50-881d-cb8ed7cd57e5,2026-06-14T04:45:56.068302+00:00,2025-10-02T08:47:35+00:00,2026-06-14T04:45:56.068302+00:00,Căn Studio - tòa SA2 - The Sakura - Vinhomes Smart City,"P. Tây Mỗ, Q. Nam Từ Liêm, TP. Hà Nội",vinhomes-smart-city,Vinhomes Smart City,apartment,sale,3285000000.0,128000000.0,,25.7,0.0,1.0,6.0,,The Sakura,SA2,internal,full,available,0,"[""structured_onehousing"", ""classify_secondary""]",onehousing:61ec209d-a7b8-4c50-881d-cb8ed7cd57e5
