source,source_url,external_id,observed_at,title,address,project_slug,project_name,property_type,purpose,price_total_vnd,price_per_m2_vnd,rent_monthly_vnd,area_m2,bedrooms,bathrooms,floor_number,total_floors,subdivision,tower,view,furniture,legal_status,is_verified,quality_flags_json,dedupe_key,basis,source_file,canonical_key,duplicate_count,duplicate_sources,model_training_eligible
vinhomesonline,https://vinhomesonline.vn/tin/p2-b024-secondary-a4,p2-b024-secondary-a4,2026-06-14T04:45:56.373519+00:00,"bán Mã: B024 14.7 tỷ 60,7 triệu/m² Bán Nhà phố B024 — Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh Nhà phố","P. Thủ Đức, TP. Hồ Chí Minh Nhà phố 2 PN 4 WC 243 m²",dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh,"Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh",townhouse,sale,14700000000.0,60700000.0,,243.0,2.0,4.0,,,,P2,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""status_sold"", ""unmapped_project""]",property_candidate:vinhomesonline:p2-b024-secondary-a4,property_candidate,data/processed/property_candidates.csv,dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh|sale|townhouse|243|2|14700000000|p2 p thu duc tp ho chi minh nha pho 2 pn 4 wc 243 m,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p2-b016-primary-a3,p2-b016-primary-a3,2026-06-14T04:45:56.804881+00:00,"Bán Nhà phố B016 — Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh Nhà phố","P. Thủ Đức, TP. Hồ Chí Minh Nhà phố 5 PN 3 WC 316 m²",dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh,"Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh",townhouse,sale,30000000000.0,95000000.0,,316.0,5.0,3.0,,,,P2,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""unmapped_project""]",property_candidate:vinhomesonline:p2-b016-primary-a3,property_candidate,data/processed/property_candidates.csv,dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh|sale|townhouse|316|5|30000000000|p2 p thu duc tp ho chi minh nha pho 5 pn 3 wc 316 m,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p2-d024-primary-a3,p2-d024-primary-a3,2026-06-14T04:45:56.597384+00:00,"bán 3 môi giới Mã: D024 6.1 tỷ 80,5 triệu/m² Bán Nhà phố D024 — Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh Nhà phố","P. Thủ Đức, TP. Hồ Chí Minh Nhà phố 4 PN 3 WC 76 m²",dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh,"Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh",townhouse,sale,6100000000.0,80500000.0,,76.0,4.0,3.0,,,,P2,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""status_sold"", ""unmapped_project""]",property_candidate:vinhomesonline:p2-d024-primary-a3,property_candidate,data/processed/property_candidates.csv,dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh|sale|townhouse|76|4|6100000000|p2 p thu duc tp ho chi minh nha pho 4 pn 3 wc 76 m,2,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p2-d026-secondary-a4,p2-d026-secondary-a4,2026-06-14T04:45:56.373519+00:00,"bán Mã: D026 12.3 tỷ 107,8 triệu/m² Bán Biệt thự tứ lập D026 — Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh Biệt thự tứ lập","P. Thủ Đức, TP. Hồ Chí Minh Biệt thự tứ lập 3 PN 4 WC 114 m²",dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh,"Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh",villa,sale,12300000000.0,107800000.0,,114.0,3.0,4.0,,,,P2,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""status_sold"", ""unmapped_project""]",property_candidate:vinhomesonline:p2-d026-secondary-a4,property_candidate,data/processed/property_candidates.csv,dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh|sale|villa|114|3|12300000000|p2 p thu duc tp ho chi minh biet thu tu lap 3 pn 4 wc 114 m,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p2-b026-secondary-a4,p2-b026-secondary-a4,2026-06-14T04:45:56.373519+00:00,"Bán Biệt thự đơn lập B026 — Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh Biệt thự đơn lập","P. Thủ Đức, TP. Hồ Chí Minh Biệt thự đơn lập 3 PN 1 WC 136 m²",dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh,"Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh",villa,sale,8900000000.0,65500000.0,,136.0,3.0,1.0,,,,P2,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""unmapped_project""]",property_candidate:vinhomesonline:p2-b026-secondary-a4,property_candidate,data/processed/property_candidates.csv,dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh|sale|villa|136|3|8900000000|p2 p thu duc tp ho chi minh biet thu don lap 3 pn 1 wc 136 m,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p2-c010-secondary-a4,p2-c010-secondary-a4,2026-06-14T04:45:56.521958+00:00,"Bán Biệt thự đơn lập C010 — Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh Biệt thự đơn lập","P. Thủ Đức, TP. Hồ Chí Minh Biệt thự đơn lập 5 PN 2 WC 229 m²",dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh,"Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh",villa,sale,25500000000.0,111200000.0,,229.0,5.0,2.0,,,,P2,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""unmapped_project""]",property_candidate:vinhomesonline:p2-c010-secondary-a4,property_candidate,data/processed/property_candidates.csv,dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh|sale|villa|229|5|25500000000|p2 p thu duc tp ho chi minh biet thu don lap 5 pn 2 wc 229 m,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p2-a018-primary-a3,p2-a018-primary-a3,2026-06-14T04:45:56.804881+00:00,"Bán Biệt thự đơn lập A018 — Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh Biệt thự đơn lập","P. Thủ Đức, TP. Hồ Chí Minh Biệt thự đơn lập 2 PN 1 WC 251 m²",dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh,"Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh",villa,sale,13400000000.0,53400000.0,,251.0,2.0,1.0,,,,P2,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""unmapped_project""]",property_candidate:vinhomesonline:p2-a018-primary-a3,property_candidate,data/processed/property_candidates.csv,dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh|sale|villa|251|2|13400000000|p2 p thu duc tp ho chi minh biet thu don lap 2 pn 1 wc 251 m,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p2-d030-primary-a3,p2-d030-primary-a3,2026-06-14T04:45:56.597384+00:00,"Bán Biệt thự shop D030 — Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh Biệt thự shop","P. Thủ Đức, TP. Hồ Chí Minh Biệt thự shop 5 PN 4 WC 253 m²",dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh,"Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh",villa,sale,10300000000.0,40600000.0,,253.0,5.0,4.0,,,,P2,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""unmapped_project""]",property_candidate:vinhomesonline:p2-d030-primary-a3,property_candidate,data/processed/property_candidates.csv,dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh|sale|villa|253|5|10300000000|p2 p thu duc tp ho chi minh biet thu shop 5 pn 4 wc 253 m,2,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p2-d034-secondary-a4,p2-d034-secondary-a4,2026-06-14T04:45:56.447705+00:00,"bán Mã: D034 24 tỷ 92,7 triệu/m² Bán Biệt thự tứ lập D034 — Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh Biệt thự tứ lập","P. Thủ Đức, TP. Hồ Chí Minh Biệt thự tứ lập 2 PN 4 WC 259 m²",dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh,"Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh",villa,sale,24000000000.0,92700000.0,,259.0,2.0,4.0,,,,P2,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""status_sold"", ""unmapped_project""]",property_candidate:vinhomesonline:p2-d034-secondary-a4,property_candidate,data/processed/property_candidates.csv,dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh|sale|villa|259|2|24000000000|p2 p thu duc tp ho chi minh biet thu tu lap 2 pn 4 wc 259 m,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p2-a012-primary-a3,p2-a012-primary-a3,2026-06-14T04:45:56.674627+00:00,"bán 3 môi giới Mã: A012 21 tỷ 76,7 triệu/m² Bán Biệt thự tứ lập A012 — Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh Biệt thự tứ lập","P. Thủ Đức, TP. Hồ Chí Minh Biệt thự tứ lập 4 PN 1 WC 274 m²",dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh,"Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh",villa,sale,21000000000.0,76700000.0,,274.0,4.0,1.0,,,,P2,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""status_sold"", ""unmapped_project""]",property_candidate:vinhomesonline:p2-a012-primary-a3,property_candidate,data/processed/property_candidates.csv,dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh|sale|villa|274|4|21000000000|p2 p thu duc tp ho chi minh biet thu tu lap 4 pn 1 wc 274 m,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p2-d032-secondary-a4,p2-d032-secondary-a4,2026-06-14T04:45:56.447705+00:00,"Bán Biệt thự đơn lập D032 — Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh Biệt thự đơn lập","P. Thủ Đức, TP. Hồ Chí Minh Biệt thự đơn lập 1 PN 2 WC 276 m²",dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh,"Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh",villa,sale,16200000000.0,58800000.0,,276.0,1.0,2.0,,,,P2,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""unmapped_project""]",property_candidate:vinhomesonline:p2-d032-secondary-a4,property_candidate,data/processed/property_candidates.csv,dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh|sale|villa|276|1|16200000000|p2 p thu duc tp ho chi minh biet thu don lap 1 pn 2 wc 276 m,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p2-c026-primary-a3,p2-c026-primary-a3,2026-06-14T04:45:56.674627+00:00,"bán 3 môi giới Mã: C026 25.2 tỷ 88,3 triệu/m² Bán Biệt thự tứ lập C026 — Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh Biệt thự tứ lập","P. Thủ Đức, TP. Hồ Chí Minh Biệt thự tứ lập 4 PN 1 WC 286 m²",dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh,"Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh",villa,sale,25200000000.0,88300000.0,,286.0,4.0,1.0,,,,P2,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""status_sold"", ""unmapped_project""]",property_candidate:vinhomesonline:p2-c026-primary-a3,property_candidate,data/processed/property_candidates.csv,dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh|sale|villa|286|4|25200000000|p2 p thu duc tp ho chi minh biet thu tu lap 4 pn 1 wc 286 m,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p2-b022-primary-a3,p2-b022-primary-a3,2026-06-14T04:45:56.597384+00:00,"bán 3 môi giới Mã: B022 31.2 tỷ 104,2 triệu/m² Bán Biệt thự song lập B022 — Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh Biệt thự song lập","P. Thủ Đức, TP. Hồ Chí Minh Biệt thự song lập 3 PN 3 WC 299 m²",dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh,"Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh",villa,sale,31200000000.0,104200000.0,,299.0,3.0,3.0,,,,P2,water,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""status_sold"", ""unmapped_project""]",property_candidate:vinhomesonline:p2-b022-primary-a3,property_candidate,data/processed/property_candidates.csv,dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh|sale|villa|299|3|31200000000|p2 p thu duc tp ho chi minh biet thu song lap 3 pn 3 wc 299 m,2,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p2-c002-primary-a3,p2-c002-primary-a3,2026-06-14T04:45:56.597384+00:00,"Bán Biệt thự đơn lập C002 — Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh Biệt thự đơn lập","P. Thủ Đức, TP. Hồ Chí Minh Biệt thự đơn lập 1 PN 3 WC 312 m²",dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh,"Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh",villa,sale,34200000000.000004,109600000.0,,312.0,1.0,3.0,,,,P2,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""unmapped_project""]",property_candidate:vinhomesonline:p2-c002-primary-a3,property_candidate,data/processed/property_candidates.csv,dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh|sale|villa|312|1|34200000000|p2 p thu duc tp ho chi minh biet thu don lap 1 pn 3 wc 312 m,2,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p2-d028-secondary-a4,p2-d028-secondary-a4,2026-06-14T04:45:56.373519+00:00,"Bán Biệt thự đơn lập D028 — Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh Biệt thự đơn lập","P. Thủ Đức, TP. Hồ Chí Minh Biệt thự đơn lập 1 PN 3 WC 55 m²",dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh,"Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh",villa,sale,6400000000.0,115900000.0,,55.0,1.0,3.0,,,,P2,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""unmapped_project""]",property_candidate:vinhomesonline:p2-d028-secondary-a4,property_candidate,data/processed/property_candidates.csv,dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh|sale|villa|55|1|6400000000|p2 p thu duc tp ho chi minh biet thu don lap 1 pn 3 wc 55 m,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p2-c014-primary-a3,p2-c014-primary-a3,2026-06-14T04:45:56.674627+00:00,"Bán Biệt thự song lập C014 — Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh Biệt thự song lập","P. Thủ Đức, TP. Hồ Chí Minh Biệt thự song lập 1 PN 4 WC 61 m²",dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh,"Đại đô thị An Lạc Garden TP. Thủ Đức, TP. Hồ Chí Minh",villa,sale,2900000000.0,47300000.0,,61.0,1.0,4.0,,,,P2,water,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""unmapped_project""]",property_candidate:vinhomesonline:p2-c014-primary-a3,property_candidate,data/processed/property_candidates.csv,dai-do-thi-an-lac-garden-tp-thu-duc-tp-ho-chi-minh|sale|villa|61|1|2900000000|p2 p thu duc tp ho chi minh biet thu song lap 1 pn 4 wc 61 m,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p1-c014-rent-a5,p1-c014-rent-a5,2026-06-14T04:45:56.878702+00:00,"bán Mã: C014 33 triệu/tháng Cho thuê Văn phòng C014 — Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội Văn phòng",,khu-do-thi-hong-hac-city-gia-lam-ha-noi,"Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội",other,rent,,,33000000.0,320.0,3.0,1.0,,,,P1,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""status_sold"", ""unmapped_project""]",property_candidate:vinhomesonline:p1-c014-rent-a5,property_candidate,data/processed/property_candidates.csv,khu-do-thi-hong-hac-city-gia-lam-ha-noi|rent|other|320|3|33000000|p1,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p1-a004-rent-a5,p1-a004-rent-a5,2026-06-14T04:45:56.878702+00:00,"Cho thuê Shophouse A004 — Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội Shophouse",,khu-do-thi-hong-hac-city-gia-lam-ha-noi,"Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội",shophouse,rent,,,40000000.0,137.0,5.0,1.0,,,,P1,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""unmapped_project""]",property_candidate:vinhomesonline:p1-a004-rent-a5,property_candidate,data/processed/property_candidates.csv,khu-do-thi-hong-hac-city-gia-lam-ha-noi|rent|shophouse|137|5|40000000|p1,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p1-a008-rent-a5,p1-a008-rent-a5,2026-06-14T04:45:56.878702+00:00,"Cho thuê Nhà phố A008 — Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội Nhà phố",,khu-do-thi-hong-hac-city-gia-lam-ha-noi,"Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội",townhouse,rent,,,33000000.0,119.0,1.0,2.0,,,,P1,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""unmapped_project""]",property_candidate:vinhomesonline:p1-a008-rent-a5,property_candidate,data/processed/property_candidates.csv,khu-do-thi-hong-hac-city-gia-lam-ha-noi|rent|townhouse|119|1|33000000|p1,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p1-a020-rent-a5,p1-a020-rent-a5,2026-06-14T04:45:56.951198+00:00,"bán Mã: A020 16 triệu/tháng Cho thuê Nhà phố A020 — Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội Nhà phố",,khu-do-thi-hong-hac-city-gia-lam-ha-noi,"Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội",townhouse,rent,,,16000000.0,284.0,2.0,3.0,,,,P1,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""status_sold"", ""unmapped_project""]",property_candidate:vinhomesonline:p1-a020-rent-a5,property_candidate,data/processed/property_candidates.csv,khu-do-thi-hong-hac-city-gia-lam-ha-noi|rent|townhouse|284|2|16000000|p1,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p1-c026-rent-a5,p1-c026-rent-a5,2026-06-14T04:45:56.951198+00:00,"bán Mã: C026 54 triệu/tháng Cho thuê Biệt thự song lập C026 — Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội Biệt thự song lập",,khu-do-thi-hong-hac-city-gia-lam-ha-noi,"Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội",villa,rent,,,54000000.0,146.0,2.0,3.0,,,,P1,water,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""status_sold"", ""unmapped_project""]",property_candidate:vinhomesonline:p1-c026-rent-a5,property_candidate,data/processed/property_candidates.csv,khu-do-thi-hong-hac-city-gia-lam-ha-noi|rent|villa|146|2|54000000|p1,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p1-c030-rent-a5,p1-c030-rent-a5,2026-06-14T04:45:56.951198+00:00,"Cho thuê Biệt thự shop C030 — Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội Biệt thự shop",,khu-do-thi-hong-hac-city-gia-lam-ha-noi,"Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội",villa,rent,,,60000000.0,165.0,5.0,1.0,,,,P1,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""unmapped_project""]",property_candidate:vinhomesonline:p1-c030-rent-a5,property_candidate,data/processed/property_candidates.csv,khu-do-thi-hong-hac-city-gia-lam-ha-noi|rent|villa|165|5|60000000|p1,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p1-a016-rent-a5,p1-a016-rent-a5,2026-06-14T04:45:56.951198+00:00,"Cho thuê Biệt thự đơn lập A016 — Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội Biệt thự đơn lập",,khu-do-thi-hong-hac-city-gia-lam-ha-noi,"Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội",villa,rent,,,81000000.0,243.0,1.0,4.0,,,,P1,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""unmapped_project""]",property_candidate:vinhomesonline:p1-a016-rent-a5,property_candidate,data/processed/property_candidates.csv,khu-do-thi-hong-hac-city-gia-lam-ha-noi|rent|villa|243|1|81000000|p1,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p1-c022-rent-a5,p1-c022-rent-a5,2026-06-14T04:45:56.878702+00:00,"Cho thuê Biệt thự shop C022 — Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội Biệt thự shop",,khu-do-thi-hong-hac-city-gia-lam-ha-noi,"Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội",villa,rent,,,11000000.0,250.0,4.0,4.0,,,,P1,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""unmapped_project""]",property_candidate:vinhomesonline:p1-c022-rent-a5,property_candidate,data/processed/property_candidates.csv,khu-do-thi-hong-hac-city-gia-lam-ha-noi|rent|villa|250|4|11000000|p1,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p1-a012-rent-a5,p1-a012-rent-a5,2026-06-14T04:45:56.951198+00:00,"Cho thuê Biệt thự tứ lập A012 — Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội Biệt thự tứ lập",,khu-do-thi-hong-hac-city-gia-lam-ha-noi,"Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội",villa,rent,,,71000000.0,251.0,4.0,3.0,,,,P1,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""unmapped_project""]",property_candidate:vinhomesonline:p1-a012-rent-a5,property_candidate,data/processed/property_candidates.csv,khu-do-thi-hong-hac-city-gia-lam-ha-noi|rent|villa|251|4|71000000|p1,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p1-c018-rent-a5,p1-c018-rent-a5,2026-06-14T04:45:56.878702+00:00,"Cho thuê Biệt thự tứ lập C018 — Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội Biệt thự tứ lập",,khu-do-thi-hong-hac-city-gia-lam-ha-noi,"Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội",villa,rent,,,27000000.0,304.0,2.0,4.0,,,,P1,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""unmapped_project""]",property_candidate:vinhomesonline:p1-c018-rent-a5,property_candidate,data/processed/property_candidates.csv,khu-do-thi-hong-hac-city-gia-lam-ha-noi|rent|villa|304|2|27000000|p1,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p1-c008-primary-a3,p1-c008-primary-a3,2026-06-14T04:45:56.804881+00:00,"Bán Penthouse C008 — Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội Penthouse",,khu-do-thi-hong-hac-city-gia-lam-ha-noi,"Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội",other,sale,22900000000.0,108700000.0,,211.0,1.0,4.0,,,,P1,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""unmapped_project""]",property_candidate:vinhomesonline:p1-c008-primary-a3,property_candidate,data/processed/property_candidates.csv,khu-do-thi-hong-hac-city-gia-lam-ha-noi|sale|other|211|1|22900000000|p1,1,vinhomesonline,False
vinhomesonline,https://vinhomesonline.vn/tin/p1-c016-secondary-a4,p1-c016-secondary-a4,2026-06-14T04:45:56.373519+00:00,"bán Mã: C016 27.4 tỷ 112,8 triệu/m² Bán Mặt bằng bán lẻ C016 — Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội Mặt bằng bán lẻ",,khu-do-thi-hong-hac-city-gia-lam-ha-noi,"Khu đô thị Hồng Hạc City Gia Lâm, Hà Nội",other,sale,27400000000.0,112800000.0,,243.0,2.0,4.0,,,,P1,,,,0.0,"[""candidate_vinhomesonline"", ""card_candidate"", ""status_sold"", ""unmapped_project""]",property_candidate:vinhomesonline:p1-c016-secondary-a4,property_candidate,data/processed/property_candidates.csv,khu-do-thi-hong-hac-city-gia-lam-ha-noi|sale|other|243|2|27400000000|p1,1,vinhomesonline,False
